title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
【全新升级】MEDICUBE Age-R PDRN 赋活凝胶，300毫升,【全新升级】MEDICUBE Age-R PDRN 赋活凝胶，300毫升,13.5,https://cf.shopee.com.br/file/sg-11134207-7rd56-m6q6qtjcl0ypa0,http://shopee.com.br/product/920292999/24571324799,Skincare,Facial Moisturizer,IVCN202604246032,147245350909,https://detail.1688.com/offer/1007328338317.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-24发布,24571324799,68.20 ,五月热招,1
飞利浦 S5880/20 干湿两用剃须刀 - 2 年制造商保修,飞利浦 S5880/20 干湿两用剃须刀 - 2 年制造商保修,320.86,https://cf.shopee.vn/file/vn-11134207-7r98o-lnsanb92q1yy98,http://shopee.vn/product/191407415/24650351033,Men's Care,Shaving & Grooming,IVCN202604246034,148419980775,https://detail.1688.com/offer/1013981131026.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-24发布,24650351033,320.87 ,五月热招,1
东亚美黑霜 30克 | 韩国亮肤护理霜 | 令肌肤光滑透亮，日常护理,30克,6,https://cf.shopee.ph/file/sg-11134207-7rfgs-m3g1m913vj4t57,http://shopee.ph/product/992259525/24530522721,Skincare,Facial Moisturizer,IVCN202604246036,148626587079,https://detail.1688.com/offer/996484208022.html?spm=a26352.13672862.offerlist.34.33041a4bKs7NwY&offerId=996484208022&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=f222564e74664a4fa171fa1331bddf44&skuId=6140072546668&forcePC=1776236763916,1688链接,04-24发布,24530522721,57.57 ,五月热招,1
李奥博士祛痘精华液 10ml – 有助于消除炎症性痤疮和黑头。,10毫升*2,6.52,https://cf.shopee.vn/file/cn-11134207-7r98o-lzpszstlc96b3d,http://shopee.vn/product/1190839949/26910035045,Skincare,Acne Treatment,IVCN202604246038,148775620808,https://detail.1688.com/offer/1040218840432.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-24发布,26910035045,6.52 ,五月热招,1
Wahl Magic Black 理发器（黑色款）,Wahl Magic Black 理发器（黑色款）,292.87,https://cf.shopee.vn/file/vn-11134207-7ras8-m0fqtqd3jjsd2c,http://shopee.vn/product/883752077/28062017723,Men's Care,Shaving & Grooming,IVCN202604246040,148802504344,https://detail.1688.com/offer/1039847241719.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-24发布,28062017723,498.48 ,五月热招,1
Hairstar HS-M1 电动胡须按摩器，理发师专用，无线，双电压。,金的,120,https://cf.shopee.com.br/file/br-11134207-7r98o-llw67stj8egn0e,http://shopee.com.br/product/384014574/22195756944,Men's Care,Shaving & Grooming,IVCN202604246042,149535113765,https://detail.1688.com/offer/920980993653.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-24发布,22195756944,189.32 ,五月热招,1
Wmark NG 1005 理发器 7500 转/分钟 LED 显示屏 低噪音 无绳,所以,94.22,https://cf.shopee.com.br/file/br-11134207-81z1k-mgqof1wlztaf0a,http://shopee.com.br/product/730132804/23594660629,Men's Care,Shaving & Grooming,IVCN202604246044,149550031892,https://detail.1688.com/offer/868205376788.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,23594660629,94.22 ,五月热招,1
ANUA 壬二酸10+舒缓精华液 30毫升,ANUA 壬二酸10+舒缓精华液 30毫升,5.5,https://cf.shopee.com.br/file/sg-11134201-8260k-mjh55jtxk16r09,http://shopee.com.br/product/653261234/22594794744,Skincare,Facial Moisturizer,IVCN202604246046,149551514805,https://detail.1688.com/offer/1017001882318.html?spm=a26352.b28411319/2508.0.0,1688链接,04-24发布,22594794744,19.01 ,五月热招,1
Lord Saloon 套装 1 不锈钢直剃刀 + 100 片半剃刀片,不锈钢塑料剃须刀,11.15,https://cf.shopee.com.br/file/br-11134207-81z1k-meetof1d4kxv44,http://shopee.com.br/product/828308359/18699885737,Men's Care,Shaving & Grooming,IVCN202604246048,149786602616,"https://detail.1688.com/offer/966162923997.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i29&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/806910407261.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982",1688链接,04-24发布,18699885737,11.15 ,五月热招,1
特大号超细纤维剪发披肩 - 不会被染料或漂白剂染色,所以,8,https://cf.shopee.com.br/file/bf7e6416d9c88560d832a8d653c8e692,http://shopee.com.br/product/288701238/11943850083,Men's Care,Shaving & Grooming,IVCN202604246050,151792255685,https://detail.1688.com/offer/847889923390.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-24发布,11943850083,8.07 ,五月热招,1
KM Wahl 竞赛级理发器刀片 #30,KM Wahl 竞赛级理发器刀片 #30,23,https://cf.shopee.com.br/file/bc4905e0eb9e2ced3de1250b94778990,http://shopee.com.br/product/660347980/10689300364,Men's Care,Shaving & Grooming,IVCN202604246052,152956676405,https://detail.1688.com/offer/810790461560.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-24发布,10689300364,124.93 ,五月热招,1
祛痘贴 透气隐形祛痘贴 N8V1,白色-24件,1.29,https://cf.shopee.com.my/file/sg-11134201-7qvex-lhvo4qzc4se2d7,http://shopee.com.my/product/175753684/17994942181,Skincare,Acne Treatment,IVCN202604246054,156895375341,https://detail.1688.com/offer/897885500712.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,17994942181,1.29 ,五月热招,1
VGR V001 无刷电机理发器,黑色抛光,122,https://cf.shopee.vn/file/vn-11134207-7r98o-lqd8jpgohccy9a,http://shopee.vn/product/106984253/25007878897,Men's Care,Shaving & Grooming,IVCN202604246056,157173254125,https://detail.1688.com/offer/1007643922470.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-24发布,25007878897,170.25 ,五月热招,1
The Ordinary 5% 咖啡因溶液 + EGCG 黑眼圈去除剂 1% 视黄醇角鲨烷眼袋去除剂,咖啡因 + EGCG,7.8,https://cf.shopee.ph/file/ph-11134207-7rase-m9ikg3z0k9k1f5,http://shopee.ph/product/464483473/28706105853,Skincare,Eye Treatment,IVCN202604246058,157399155975,https://detail.1688.com/offer/1008637654523.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-24发布,28706105853,13.23 ,五月热招,1
Hanasui Glow Expert 晚霜 (15g) - 凝胶霜，滋润保湿，提亮肤色，柔滑肌肤，含烟酰胺,Hanasui Glow Expert 晚霜 (15g) - 凝胶霜，滋润保湿，提亮肤色，柔滑肌肤，含烟酰胺,5.34,https://cf.shopee.com.my/file/my-11134207-820lh-mh1e9u0frcp78a,http://shopee.com.my/product/435836180/29680123904,Skincare,Facial Moisturizer,IVCN202604246060,157742891706,https://detail.1688.com/offer/1018600682565.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-24发布,29680123904,5.35 ,五月热招,1
The Ordinary 多肽睫毛眉毛精华液 5ml,5毫升,16,https://cf.shopee.vn/file/vn-11134207-7ras8-mcj15z99bg4ce0,http://shopee.vn/product/1586555219/29438968090,Skincare,Eye Treatment,IVCN202604246062,157893941415,https://detail.1688.com/offer/1034884982515.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,29438968090,31.40 ,五月热招,1
弗兰克利毛孔细致精华液 10毫升 | 30毫升 | 60毫升,30毫升,8,https://cf.shopee.ph/file/ph-11134207-7rasc-m3pyd0llwfsqd0,http://shopee.ph/product/3911889/40800141531,Skincare,Facial Serum & Essence,IVCN202604246064,159179867892,https://detail.1688.com/offer/895914068092.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,40800141531,19.54 ,五月热招,2
弗兰克利毛孔细致精华液 10毫升 | 30毫升 | 60毫升,60毫升,16,https://cf.shopee.ph/file/ph-11134207-7rasc-m3pyd3b9xic72e,http://shopee.ph/product/3911889/40800141531,Skincare,Facial Serum & Essence,IVCN202604246066,159179867893,https://detail.1688.com/offer/895914068092.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,40800141531,30.84 ,五月热招,2
HIENA 男士理发器 T 型刀片修剪器套装，男士专业无线理发器套装，带 LED 灯 HI-209,SETZ2,35,https://cf.shopee.ph/file/cn-11134207-820l4-mm00881ee614fc,http://shopee.ph/product/1016247007/25253297355,Men's Care,Shaving & Grooming,IVCN202604246068,159345634590,https://detail.1688.com/offer/830869981660.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,25253297355,94.89 ,五月热招,4
Wmark 理发披肩，适用于理发师和美发师，采用美式闭合设计,CW013,6,https://cf.shopee.com.br/file/br-11134207-7r98o-m5k3g26g2ssw02,http://shopee.com.br/product/730132804/17892406193,Men's Care,Shaving & Grooming,IVCN202604246070,159543792957,https://detail.1688.com/offer/1035331250754.html?spm=a26352.13672862.offerlist.1.120473f1HarGaz&cosite=-&tracelog=p4p&_p_isad=1&clickid=589f917071f44ec8ad0492062fcfea4d&sessionid=1ca8ee05abc0ab864ce3df2bdf123bff,1688链接,04-24发布,17892406193,15.83 ,五月热招,1
Dorco 半刃剃须刀片套装，1000 片装，理发师专用,Dorco 半刃剃须刀片套装，1000 片装，理发师专用,180,https://cf.shopee.com.br/file/br-11134207-820m0-mlm8fa4noqo4f3,http://shopee.com.br/product/866122380/58256247787,Men's Care,Shaving & Grooming,IVCN202604246072,159552704301,https://detail.1688.com/offer/903634053018.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17762236037276649e0f55&token=yXdM8H3QgWGfzD5%2BlKi2XvQ6q5q%2BwQd7KHftWhUVUIU%2BhmZ%2BNH2CDFoa4w5TAL3o,1688链接,04-24发布,58256247787,255.20 ,五月热招,1
[numbuzin] 3号柔肤精华液 50毫升,[numbuzin] 3号柔肤精华液 50毫升,10,https://cf.shopee.com.br/file/sg-11134207-824j8-mdzddkwob3szb0,http://shopee.com.br/product/442271057/23696169319,Skincare,Facial Serum & Essence,IVCN202604246074,159766942524,https://detail.1688.com/offer/1023319012439.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,23696169319,60.02 ,五月热招,1
科美KM-TX1原装可充电修容剃须机,科美KM-TX1原装可充电修容剃须机,64.2,https://cf.shopee.com.br/file/sg-11134201-7rcda-lrzwii77949wb3,http://shopee.com.br/product/1161659721/20097630821,Men's Care,Shaving & Grooming,IVCN202604246076,159776091365,https://detail.1688.com/offer/838556789957.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,20097630821,64.20 ,五月热招,1
Wahl Family Pro Cut 无绳理发器 - 双电压 + 2 年保修,Wahl Family Pro Cut 无绳理发器 - 双电压 + 2 年保修,117.37,https://cf.shopee.com.br/file/br-11134207-7r98o-m1diwat2yi0we4,http://shopee.com.br/product/353297595/20497927186,Men's Care,Shaving & Grooming,IVCN202604246078,159780040291,https://detail.1688.com/offer/718394035472.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-24发布,20497927186,117.37 ,五月热招,1
Wmark NG 7030 理发器，带渐变刀片、充电底座和磁性梳子,白色的,125,https://cf.shopee.com.br/file/br-11134207-7r98o-mb5nom1eijrja7,http://shopee.com.br/product/730132804/23694158482,Men's Care,Shaving & Grooming,IVCN202604246080,159784953858,https://detail.1688.com/offer/840098163788.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,23694158482,189.34 ,五月热招,1
Golden Razor 专业剃须刀 Dilcintia,Golden Razor 专业剃须刀 Dilcintia,5.7,https://cf.shopee.com.br/file/br-11134207-7r98o-mcjiq2vrc0fm0c,http://shopee.com.br/product/1232044155/22294256218,Men's Care,Shaving & Grooming,IVCN202604246082,159785629856,https://detail.1688.com/offer/1001899166482.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-24发布,22294256218,9.74 ,五月热招,1
Mise en Scène - 完美精华 - 原始精华 30 毫升,Mise en Scène - 完美精华 - 原始精华 30 毫升,5.25,https://cf.shopee.com.br/file/br-11134207-81ztc-mjr5qknmuh366a,http://shopee.com.br/product/411918589/58253738869,Skincare,Facial Serum & Essence,IVCN202604246084,159789709011,https://detail.1688.com/offer/996414071779.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf8ca8917762382916691897e0dbb&token=g%2FDXNf0FZKf5zK3s4FvKiXhm%2FJeApAHoXqes0jx6g6yVY%2FzgqLeSj%2F2DUzovqC0n,1688链接,04-24发布,58253738869,16.51 ,五月热招,1
JRL剃须刀片,单色,10.51,https://cf.shopee.com.br/file/sg-11134201-82629-mlh4xorloyytc1,http://shopee.com.br/product/789868368/58256361271,Men's Care,Shaving & Grooming,IVCN202604246086,159790767169,https://detail.1688.com/offer/903634053018.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17762236037276649e0f55&token=yXdM8H3QgWGfzD5%2BlKi2XvQ6q5q%2BwQd7KHftWhUVUIU%2BhmZ%2BNH2CDFoa4w5TAL3o,1688链接,04-24发布,58256361271,10.52 ,五月热招,1
男士剃须啫喱软糖专业版【土耳其制造】- 1升装 - 美味,男士剃须啫喱软糖专业版【土耳其制造】- 1升装 - 美味,12.96,https://cf.shopee.com.my/file/50897d804484690d5a956e4b50a9043f,http://shopee.com.my/product/683768869/16802508023,Men's Care,Shaving & Grooming,IVCN202604246088,160105378909,无同款,1688链接,04-24发布,16802508023,12.96 ,五月热招,1
The Ordinary 2%水杨酸BHA去角质磨砂膏 30ml（英国账单）,无水溶液,5.5,https://cf.shopee.vn/file/vn-11134207-7ras8-m2enyjhfz3qq09,http://shopee.vn/product/14393606/811236917,Skincare,Face Scrub & Peel,IVCN202604246090,162787311883,https://detail.1688.com/offer/987623158649.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17762357519953549e0d84&token=F1xdfulCTRG8p1Pvcv%2BYmcp%2BujCGgq9vqPMNpx1kHw2X9fWgvFqve8GFiGGNGwmI,1688链接,04-24发布,811236917,38.17 ,五月热招,1
送小礼物🎁现货鳄梨防嗮润肤霜(正品)素颜霜Skinmate Avocado Tone Up Cream 30ml&5ml SPF30+++ avocado eye cream 18ml,30毫升,17.6,https://cf.shopee.com.my/file/2dfa642fcfc1439252c071e156ae4612,http://shopee.com.my/product/206343216/9569494742,Skincare,Facial Moisturizer,IVCN202604246092,163085774145,https://detail.1688.com/offer/1031358458822.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i14&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,9569494742,55.28 ,五月热招,1
SENKA 深层保湿凝露霜 50克,SENKA 深层保湿凝露霜 50克,7.5,https://cf.shopee.com.my/file/sg-11134201-7renl-m8pax4r00bype4,http://shopee.com.my/product/21516516/21060070150,Skincare,Facial Moisturizer,IVCN202604246098,165002209867,https://detail.1688.com/offer/1030756960488.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i54&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,21060070150,30.05 ,五月热招,1
原装VGR V-228可充电式理发器/修剪器/剪发机,原装VGR V-228可充电式理发器/修剪器/剪发机,10.37,https://cf.shopee.com.my/file/sg-11134201-7rdxq-lz32wbyv027cec,http://shopee.com.my/product/1290679703/25134890753,Men's Care,Shaving & Grooming,IVCN202604246100,166628823834,https://detail.1688.com/offer/744952918240.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,25134890753,21.43 ,五月热招,1
Dermorepubliq 2% Alpha 熊果苷 + 烟酰胺 + HA 黑斑校正精华液,30毫升,3.65,https://cf.shopee.ph/file/ph-11134207-7rasa-m831f9lsylqlf3,http://shopee.ph/product/339409991/4068531592,Skincare,Facial Serum & Essence,IVCN202604246102,166707217464,https://detail.1688.com/offer/966813059035.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,4068531592,14.63 ,五月热招,1
倩碧男士洗面奶（200毫升）,200,8,https://cf.shopee.com.my/file/my-11134201-7rasd-mar872d68idn29,http://shopee.com.my/product/1348745991/28465757105,Men's Care,Skincare,IVCN202604246104,166762787413,https://detail.1688.com/offer/674138332674.html?spm=a26352.13672862.offerlist.11.884e5000h3TV8Y&offerId=674138332674&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=c3830a09a2fe4d9990d8ab223ecbcb51&skuId=5895452812037&forcePC=1776257108944,1688链接,04-24发布,28465757105,106.81 ,五月热招,1
WMARK 7000RPM NG-119 理发器/修剪器 专业可充电理发器，带 LED 显示屏,黑色的,69.97,https://cf.shopee.ph/file/ph-11134207-7r98x-lo6ub4nxvmmy10,http://shopee.ph/product/333617689/21686315401,Men's Care,Shaving & Grooming,IVCN202604246106,167949149718,https://detail.1688.com/offer/733503152209.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i23&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,21686315401,69.98 ,五月热招,1
眼霜 去除黑眼圈 眼袋 30克 去除眼部浮肿脂肪颗粒 提亮肤色 保湿紧致 抗皱,买二送一,27,https://cf.shopee.com.my/file/my-11134207-7rash-m681am607hc5da,http://shopee.com.my/product/482511465/29326171206,Skincare,Eye Treatment,IVCN202604246108,168710383052,https://detail.1688.com/offer/998517257373.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-24发布,29326171206,32.96 ,五月热招,1
GEKKO 日本祛痘贴 – 超薄隐形遮瑕贴，日夜皆可使用 – 2克装,买三送一晚。,8.01,https://cf.shopee.vn/file/vn-11134207-7ras8-mbgi1po9o3t013,http://shopee.vn/product/843832018/26405646903,Skincare,Acne Treatment,IVCN202604246110,168711206401,无同款,1688链接,04-24发布,26405646903,8.02 ,五月热招,1
Wmark NG 8632 白色理发器和修剪机套装,白色，127/220伏,701.82,https://cf.shopee.com.br/file/sg-11134201-8259z-mfzl1pfvo1e4de,http://shopee.com.br/product/1624736396/22894542323,Men's Care,Shaving & Grooming,IVCN202604246112,169410082533,https://detail.1688.com/offer/1031631958799.html?spm=a26352.b28411319/2508.0.0,1688链接,04-24发布,22894542323,701.82 ,五月热招,1
WMARK NG-9002 理发器,WMARK NG-9002 理发器,116.86,https://cf.shopee.com.br/file/br-11134207-81ztg-mkvitdamovlv0e,http://shopee.com.br/product/1529116647/22994851006,Men's Care,Shaving & Grooming,IVCN202604246114,169414497570,https://detail.1688.com/offer/744376146741.html?spm=a26352.b28411319/2508.0.0,1688链接,04-24发布,22994851006,116.86 ,五月热招,1
Nova B5 40毫升/100毫升 Cic 保湿修护霜/多效修护 B5+,40毫升,7,https://cf.shopee.com.br/file/br-11134207-820mf-mm4fhfi4qdqe87,http://shopee.com.br/product/1121774555/58257379515,Skincare,Facial Moisturizer,IVCN202604246116,169414771802,https://detail.1688.com/offer/986499415755.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17762370413243286e10e2&token=4BAHhgfWnMpQYWa9kKgoaw856UDH5iYQHM0ZGrxLJFn%2BtPfICoPPxs%2FbU6%2FnVzKK,1688链接,04-24发布,58257379515,20.91 ,五月热招,1
Wahl Magic Clip 无绳专业理发器 - 双电压,Wahl Magic Clip 无绳专业理发器 - 双电压,120,https://cf.shopee.com.br/file/sg-11134201-7rccb-lsx3yw6fplhkaa,http://shopee.com.br/product/341217898/23297394863,Men's Care,Shaving & Grooming,IVCN202604246118,169707335525,https://detail.1688.com/offer/982428907967.html?spm=a26352.b28411319/2508.0.0,1688链接,04-24发布,23297394863,584.86 ,五月热招,1
VGR 640 专业组合机：切割 + 精加工,绿色的,390.89,https://cf.shopee.com.br/file/br-11134207-7r98o-mddx7he2p9mp11,http://shopee.com.br/product/879994475/22598062496,Men's Care,Shaving & Grooming,IVCN202604246120,169719622527,https://detail.1688.com/offer/1031210539326.html?spm=a26352.b28411319/2508.0.0,1688链接,04-24发布,22598062496,390.90 ,五月热招,1
星形彩色透明祛痘贴，80/480 水胶体（S27）,随机（40张贴纸），12套（480张贴纸）,10.11,https://cf.shopee.com.br/file/sg-11134201-81zuu-mir7c0t3kf0i38,http://shopee.com.br/product/1613990868/23494757463,Skincare,Acne Treatment,IVCN202604246122,169723668481,https://detail.1688.com/offer/765259011376.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=72353bb90481464d82892f4c699a074f&sessionid=a43f66bf98804b8f4883d00db0e62d4f,1688链接,04-24发布,23494757463,10.12 ,五月热招,1
飞利浦多功能7合1胡须、头发和鼻毛修剪器，双电压,白色的,59.5,https://cf.shopee.com.br/file/sg-11134201-8261s-mldrm3ejherkb6,http://shopee.com.br/product/1643800396/58256163629,Men's Care,Shaving & Grooming,IVCN202604246124,169725649030,https://detail.1688.com/offer/859368158181.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146938717762239047945915e0f7d&token=%2BHoygM2%2BRw6QaRs9dJ9BAcrvnBVXAcL3k32mlZzzUtV7xWqVcr0%2BFoC7rD258OiD,1688链接,04-24发布,58256163629,105.28 ,五月热招,1
朝鲜之美精华液（舒缓、焕彩、焕活、深层焕彩）30毫升/10毫升，来自skincarebudmnl,舒缓精华液 30毫升,5.5,https://cf.shopee.ph/file/ph-11134207-81ztc-mgm1xk33t2bw3b,http://shopee.ph/product/113923953/16710454883,Skincare,Facial Serum & Essence,IVCN202604246126,170375540560,https://detail.1688.com/offer/922828042242.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,16710454883,49.20 ,五月热招,2
朝鲜之美精华液（舒缓、焕彩、焕活、深层焕彩）30毫升/10毫升，来自skincarebudmnl,焕活精华液 30 毫升,5.5,https://cf.shopee.ph/file/ph-11134207-81zti-mgm1yuvxqpe663,http://shopee.ph/product/113923953/16710454883,Skincare,Facial Serum & Essence,IVCN202604246128,170375540564,https://detail.1688.com/offer/922828042242.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,16710454883,11.85 ,五月热招,2
Isntree 玻尿酸水凝胶霜,Isntree 玻尿酸水凝胶霜,15.8,https://cf.shopee.ph/file/ph-11134207-7r98q-lqub0pvraos5b1,http://shopee.ph/product/3911889/17317351699,Skincare,Facial Moisturizer,IVCN202604246130,170639568623,https://detail.1688.com/offer/1013013345157.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i28&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-24发布,17317351699,33.86 ,五月热招,1
Jame 1070 高级理发器，带双刀片,磨利,53,https://cf.shopee.vn/file/vn-11134207-7ras8-m2otb9g72vba74,http://shopee.vn/product/268332752/9307267878,Men's Care,Shaving & Grooming,IVCN202604246134,176804445277,https://detail.1688.com/offer/716540564959.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0fdc4f17762226894585515e0d8a&token=aGAWyCHpfMAtPuq5RW7gzK2HJtaJn7eldKVqcN1qbYVGZJ%2BGsHwzw18VrSYneZlU,1688链接,04-24发布,9307267878,56.15 ,五月热招,1
(有现货-当日下单当日发货）💦💧💦深层保湿润白精华液vie skincare 𝐇𝐲𝐝𝐫𝐨𝐠𝐞𝐧𝐮𝐬 𝐌𝐨𝐢𝐬𝐭𝐮𝐫𝐢𝐬𝐢𝐧𝐠 𝐒𝐞𝐫𝐮𝐦 30ml 干皮救星,(有现货-当日下单当日发货）💦💧💦深层保湿润白精华液vie skincare 𝐇𝐲𝐝𝐫𝐨𝐠𝐞𝐧𝐮𝐬 𝐌𝐨𝐢𝐬𝐭𝐮𝐫𝐢𝐬𝐢𝐧𝐠 𝐒𝐞𝐫𝐮𝐦 30ml 干皮救星,12,https://cf.shopee.com.my/file/my-11134207-820l8-mkaqcdhzhathe8,http://shopee.com.my/product/13083056/28668809490,Skincare,Facial Serum & Essence,IVCN202604246136,178565762893,https://detail.1688.com/offer/824199419281.html?spm=a26352.13672862.offerlist.32.5ea934134fFLXj&cosite=-&tracelog=p4p&_p_isad=1&clickid=f7147acb09b342f3a96b9276a5a6f568&sessionid=46617dc3bb6a8165c0dbe9a85698632a&version=0,1688链接,04-24发布,28668809490,151.35 ,五月热招,1
Ava Youth Activator精华液，含10%烟酰胺和1%维生素B5,Ava Youth Activator精华液，含10%烟酰胺和1%维生素B5,8,https://cf.shopee.vn/file/vn-11134207-7ra0g-m7iv0k07bqr774,http://shopee.vn/product/1278960890/29430094995,Skincare,Facial Serum & Essence,IVCN202604246138,178793060779,https://detail.1688.com/offer/648931217184.html?spm=a26352.13672862.offerlist.104.5ea934134fFLXj&offerId=648931217184&abBizDataType=cbuOffer&trace_log=normal&uuid=c047e267363b4c9eac845c6a3ac2fa46&skuId=4866939524601&forcePC=1776239648723&version=0,1688链接,04-24发布,29430094995,73.29 ,五月热招,1
